Index,Requirement,Ground Truth,Response,Equivalent
6530,"Whenever get_help holds, idle holds exactly three steps later.",G(get_help -> XXX idle),G(get_help -> X X X idle & !X idle & !X X idle),False
6531,Stay within locality 7 at all times while taking letter 1 from office 4 to house 1,G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G(locality_7 & (p_letter_1 -> (G(!house_1) U (house_1 & !p_letter_1)))),False
6532,Snap a picture of landmark_6,F(landmark_6 & photo),F (photo & landmark_6),True
6533,Call for help holds at all times.,G get_help,G get_help,True
6534,"eternally, the engine starts, the car enters and a sensor captures data",G(car_enters & engine_starts & sensor_captures_data),G(engine_starts & car_enters & sensor_captures_data),True
6535,"Do not go to street 4 before reaching intersection 2, as you proceed to house 13 and collect trash 13",(!street_4 U intersection_2) & F(house_13 & p_trash_13),G (!street_4 W (intersection_2 & (G (!house_13 & !p_trash_13) U (house_13 & p_trash_13)))),False
6536,"all the time either the sensor captures data, the bar is closing or the semaphore is green",G(bar_is_closing | semaphore_is_green | sensor_captures_data),G(sensor_captures_data | bar_is_closing | semaphore_is_green),True
6537,Keep going to charger 12 while you consistently take box 1 from house 5 to house 23,GF charger_12 & GF(house_5 & F(p_box_1 & F(house_23 & pd))),G(charger_12 & (p_box_1 & house_5 & house_23)),False
6538,The system must always have either get_help or idle.,G(get_help | idle),G(get_help | idle),True
6539,"If every record the jaywalker on west_5th_street is eventually followed by change light_east yellow, then get_help must occur infinitely often.",G(record_jaywalker_west_5th_street -> F change_light_east_yellow) -> GF get_help,G((record_jaywalker_west_5th_street -> F change_light_east_yellow) -> G F get_help),False
6540,always when the semaphore is yellow then at some point in time the bar has to be repaired and the manager collect claims,G(semaphore_is_yellow -> F(bar_has_to_be_repaired & manager_collect_claims)),G (semaphore_is_yellow -> F (bar_has_to_be_repaired & manager_collect_claims)),True
6541,always when a semaphore is green and the bar is down then sooner or later the manager collect claims and the train has arrived,G((bar_is_down & semaphore_is_green) -> F(manager_collect_claims & train_has_arrived)),G (semaphore_is_green & bar_is_down -> F (manager_collect_claims & train_has_arrived)),True
6542,at some point in time either the house is built or the engine starts,F(engine_starts | house_is_built),F (house_is_built | engine_starts),True
6543,"when gather apple , whenever get_close flag",gather_apple -> F get_close_flag,G (gather_apple -> G (get_close_flag -> X get_close_flag)),False
6544,whenever both the semaphore is yellow and the train stops then every time the bar is down and the semaphore is red,G((semaphore_is_yellow & train_stops) -> G(bar_is_down & semaphore_is_red)),G((semaphore_is_yellow & train_stops) -> G((bar_is_down & semaphore_is_red) -> true)),False
6545,"finally, a train has arrived and, at some point in time both the table is brown and the escalator moves afterwards",G!train_has_arrived | F(train_has_arrived & F(escalator_moves & table_is_brown)),F (train_has_arrived & F (table_is_brown & escalator_moves)),False
6546,"Whenever photo the jaywalker on southeast_7th_street holds, record the jaywalker on northeast_1st_avenue holds exactly three steps later.",G(photo_jaywalker_southeast_7th_street -> XXX record_jaywalker_northeast_1st_avenue),G(photo_jaywalker_southeast_7th_street -> X(X(X(record_jaywalker_northeast_1st_avenue)))),True
6547,"first, in the future either the bar is closing or a table is brown, and then, eventually, an elevator is blocked or a house is open",G!(bar_is_closing | table_is_brown) | F((bar_is_closing | table_is_brown) & F(elevator_is_blocked | house_is_open)),F (bar_is_closing | table_is_brown) & F (elevator_is_blocked | house_is_open),False
6548,"after a car starts and the manager collect claims, always, the manager handles requests and the house collapses",G((car_starts & manager_collect_claims) -> G(house_collapses & manager_handles_requests)),G(car_starts & manager_collect_claims -> G(manager_handles_requests & house_collapses)),True
6549,"if when possible bring pear , whenever reach flag",F bring_pear -> F reach_flag,G (reach_flag -> X (bring_pear)),False
6550,"if forever touch flag , repeatedly go_to pear",G touch_flag -> GF go_to_pear,G(touch_flag -> G(go_to_pear)),False
6551,This controller must eventually photo unstable_beam or avoid the probable_flood.,F(avoid_probable_flood | photo_unstable_beam),F (photo_unstable_beam | avoid_probable_flood),True
6552,Our agent must pickup the train can only happen after idleing.,!pickup_train U idle,G (!pickup_train W idle),False
6553,always both the motorbike is driven and a house is built implies that it will not happen that either the semaphore is green or the bar is up,G((house_is_built & motorbike_is_driven) -> G!(bar_is_up | semaphore_is_green)),G((motorbike_is_driven & house_is_built) -> !F(semaphore_is_green | bar_is_up)),True
6554,"at some point in time either the engine stops, a table is old or a house is built",F(engine_stops | house_is_built | table_is_old),F (engine_stops | table_is_old | house_is_built),True
6555,pick_up orange until whenever go_to trash can,pick_up_orange U F go_to_trash_can,G (pick_up_orange U go_to_trash_can),False
6556,Stay in building_2 until you reach path_3,building_2 U path_3,building_2 U path_3,True
6557,forever move_around and never drop orange,G move_around & G!drop_orange,G(move_around & !drop_orange),True
6558,never let_go and whenever journey_to flag,G!let_go & F journey_to_flag,G(!let_go & (journey_to_flag -> X(!let_go))),False
6559,"Either pickup the book happens infinitely often, or get_help happens in the next step.",GF pickup_book | X get_help,G(pickup_book) | X(get_help),False
6560,"If pickup the hair-drier holds, then in the next step search the sink persists until pickup the handbag holds, or else search the sink holds forever.",pickup_hair_drier -> X((search_sink U pickup_handbag) | G search_sink),pickup_hair_drier -> (X search_sink U pickup_handbag) | G search_sink,False
6561,"Whenever neither photo the person on northeast_2nd_avenue nor photo the jaywalker on northwest_7th_avenue holds, record the vehicle on northwest_2nd_avenue eventually holds.",G(!(photo_jaywalker_northwest_7th_avenue & photo_person_northeast_2nd_avenue) -> F record_vehicle_northwest_2nd_avenue),G (!(photo_person_northwest_2nd_avenue | photo_jaywalker_northwest_7th_avenue) -> F record_vehicle_northwest_2nd_avenue),False
6562,don't let_go pear and don't let_go orange,!let_go_orange & !let_go_pear,G(!let_go_pear & !let_go_orange),False
6563,take apple until when possible grasp apple,take_apple U F grasp_apple,take_apple U grasp_apple,False
6564,Deliver brochure 3 from table 9 to park 2,F(table_9 & F(p_brochure_3 & F(park_2 & pd))),G (table_9 & p_brochure_3 -> F (park_2 & pd)),False
6565,never drop apple or secure apple,secure_apple | G!drop_apple,G(!drop_apple & !secure_apple),False
6566,an elevator rises involves that if the brake is pressed then at a certain moment the elevator falls,G(elevator_rises -> G(brake_is_pressed -> F elevator_falls)),G(elevator_rises -> (brake_is_pressed -> F elevator_falls)),False
6567,"it will happen that a train has arrived and, eventually, a motorbike catches fire and a semaphore is red afterwards",G!train_has_arrived | F(train_has_arrived & F(motorbike_catches_fire & semaphore_is_red)),F (train_has_arrived & F (motorbike_catches_fire & X semaphore_is_red)),False
6568,"Continue staying in park_8 until you photo of monument_2, and then at bench_5 and remain there indefinitely",park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),G(park_8 U (photo & monument_2)) & F((photo & monument_2) & G(bench_5)),False
6569,Keep capturing images of intersection_4 periodically,GF(intersection_4 & photo),G(photo & intersection_4),False
6570,"in the future the engine breaks or the manager handles requests and, it is going to happen that the sensor gathers information afterwards",G!(engine_breaks | manager_handles_requests) | F((engine_breaks | manager_handles_requests) & F sensor_gathers_information),F (engine_breaks | (manager_handles_requests & X F sensor_gathers_information)),False
6571,Avoid entering house 4 indefinitely,G!house_4,G!house_4,True
6572,You must eventually deliver_aid the safe_rescuer or photo fire_source.,F(deliver_aid_safe_rescuer | photo_fire_source),F (deliver_aid_safe_rescuer | photo_fire_source),True
6573,"Never enter park 3, and ensure that you eventually go to police station 1 and pick up cone 2 and then deliver it to intersection 2",G!park_3 & F(p_cone_2 & police_station_1 & F(intersection_2 & pd)),G !park_3 & F (police_station_1 & p_cone_2 & X (G (!intersection_2) U (intersection_2 & pd))),False
6574,Do not go to park 9 before arriving at gate 7 and capturing a photo,!park_9 U (gate_7 & photo),G !(park_9 & !gate_7 & !photo),False
6575,"first, eventually, the train has arrived, and then, it will happen that both the house is open and the bar is up",G!train_has_arrived | F(train_has_arrived & F(bar_is_up & house_is_open)),F (train_has_arrived & F (house_is_open & bar_is_up)),False
6576,Pick up traffic cone 5 from street 4 and subsequently place it in intersection 6,F(street_4 & F(p_traffic_cone_5 & F(intersection_6 & pd))),G (street_4 & p_traffic_cone_5 -> X (pd & street_4 & p_traffic_cone_5 & X (intersection_6 & p_traffic_cone_5))),False
6577,"Whenever idle holds, deliver the dining_table to the shelf holds exactly three steps later.",G(idle -> XXX deliver_dining_table_shelf),G(idle -> X X X deliver_dining_table_shelf),True
6578,"when drop pear , whenever journey_by flag",drop_pear -> F journey_by_flag,G (drop_pear -> G (journey_by_flag -> journey_by_flag)),False
6579,if either a sensor captures data or the train is crossing then it will not happen that either an elevator is open or the bar is closing,G((sensor_captures_data | train_is_crossing) -> G!(bar_is_closing | elevator_is_open)),G ((sensor_captures_data | train_is_crossing) -> !(elevator_is_open | bar_is_closing)),False
6580,never drop apple or venture_towards house,venture_towards_house | G!drop_apple,G(!drop_apple & !venture_towards_house),False
6581,Avoid entering parking lot 4 until you reach street 5 and then enter and remain in parking lot 4,(!parking_lot_4 U street_5) & F(parking_lot_4 & G parking_lot_4),!parking_lot_4 U (street_5 & parking_lot_4) & G (street_5 & parking_lot_4 -> X G parking_lot_4),False
6582,get_hold_of pear until hold orange,get_hold_of_pear U hold_orange,get_hold_of_pear U hold_orange,True
6583,Go to street_5 before heading to building_2 and staying there forever.,F(street_5 & F(building_2 & G building_2)),F (street_5 & G !building_2) & G (!building_2 -> !street_5) & F (building_2 & G building_2),False
