Index,Requirement,Ground Truth,Response,Equivalent
5499,every time a manager handles requests and the train derails then at a certain moment both a manager collect claims and an elevator is blocked,G((manager_handles_requests & train_derails) -> F(elevator_is_blocked & manager_collect_claims)),G((manager_handles_requests & train_derails) -> F(manager_collect_claims & elevator_is_blocked)),True
5500,"Wait should always hold, with at most a two-step grace period for recovery.",!G!(idle & X idle),G(wait | X wait | XX wait),False
5501,"Whenever neither change light_south green nor photo the collision on east_7th_street holds, record the person on southwest_5th_avenue eventually holds.",G(!(change_light_south_green & photo_collision_east_7th_street) -> F record_person_southwest_5th_avenue),G(!(change_light_south_green | photo_collision_east_7th_street) -> F record_person_southwest_5th_avenue),False
5502,"at some point a train has arrived and, it is going to happen that the brake is pressed or a motorbike has started afterwards",G!train_has_arrived | F(train_has_arrived & F(brake_is_pressed | motorbike_has_started)),F(train_has_arrived & F(brake_is_pressed | X motorbike_has_started)),False
5503,"after both the motorbike has stopped and an elevator falls, it is always the case that both the escalator speeds up and a motorbike catches fire",G((elevator_falls & motorbike_has_stopped) -> G(escalator_speeds_up & motorbike_catches_fire)),F((motorbike_has_stopped & elevator_falls) -> G(escalator_speeds_up & motorbike_catches_fire)),False
5504,sooner or later a train derails or a train is crossing or the sensor retrieves data,F(sensor_retrieves_data | train_derails | train_is_crossing),F(train_derails | train_is_crossing | sensor_retrieves_data),True
5505,at any time get orange until forever touch flag,F get_orange U G touch_flag,G(get_orange U touch_flag),False
5506,"Whenever photo injured_victim holds, record safe_civilian holds exactly three steps later.",G(photo_injured_victim -> XXX record_safe_civilian),G(photo_injured_victim -> X X X record_safe_civilian),True
5507,"sooner or later the car starts or a train derails and, in the future either the elevator is blocked or the house is open afterwards",G!(car_starts | train_derails) | F((car_starts | train_derails) & F(elevator_is_blocked | house_is_open)),F(car_starts | train_derails) & F(elevator_is_blocked | F house_is_open),False
5508,every time both the engine stops and a bridge opens then it is always true that an elevator is open and the train has been launched,G((bridge_opens & engine_stops) -> G(elevator_is_open & train_has_been_launched)),G((engine_stops & bridge_opens) -> G(elevator_is_open & train_has_been_launched)),True
5509,when possible go_to peach can infer that at any time get_close flag,F go_to_peach -> F get_close_flag,G(go_to_peach -> G get_close_flag),False
5510,"Either search the stop_sign happens infinitely often, or pickup the mouse happens in the next step.",GF search_stop_sign | X pickup_mouse,GF search_stop_sign | X pickup_mouse,True
5511,don't let_go pear or at any time travel_to flag,!let_go_pear | F travel_to_flag,!(let_go_pear | GF travel_to_flag),False
5512,every time a motorbike has stopped and a car starts then it should not happen that either the table is brown or the car stops,G((car_starts & motorbike_has_stopped) -> G!(car_stops | table_is_brown)),G((motorbike_has_stopped & car_starts) -> ! (table_is_brown | car_stops)),False
5513,Ensure you go to park 7 and then capture a photo of monument 4,F(park_7 & F(monument_4 & photo)),F(park_7 & F(photo & monument_4)),True
5514,"Once idle has occurred, deliver the car to the loading_dock will never occur again.",G(idle -> XG!deliver_car_loading_dock),G(idle -> G(!deliver_car_loading_dock)),False
5515,walk until whenever grab orange,walk U F grab_orange,walk U grab_orange,False
5516,The robot must always have either get_help or change light_south green.,G(change_light_south_green | get_help),G(get_help | change_light_south_green),True
5517,Both get_help and record the motorcycle on west_6th_avenue hold at every step.,G(get_help & record_motorcycle_west_6th_avenue),G(get_help & record_motorcycle_west_6th_avenue),True
5518,never let_go and at any time grasp apple,G!let_go & F grasp_apple,G(!let_go) & GFgrasp_apple,False
5519,"Either get_help happens infinitely often, or record the car on northwest_4th_avenue happens in the next step.",GF get_help | X record_car_northwest_4th_avenue,GF get_help | X record_car_northwest_4th_avenue,True
5520,"If idle holds, then in the next step pickup the giraffe persists until pickuping the bowl holds, or else pickup the giraffe holds forever.",idle -> X((pickup_giraffe U pickup_bowl) | G pickup_giraffe),idle -> (X (pickup_giraffe U pickup_bowl) | G pickup_giraffe),False
5521,get_to tree until when possible get_to flag,get_to_tree U F get_to_flag,get_to_tree U get_to_flag,False
5522,Retrieve cone 5 from intersection 5 and take it to street 2,F(intersection_5 & F(p_cone_5 & F(pd & street_2))),F(p_cone_5 & intersection_5 & F(p_cone_5 & street_2)),False
5523,never let_go or venture_to trash can,venture_to_trash_can | G!let_go,G(!(let_go | venture_to_trash_can)),False
5524,"when the car enters then as the table is old, at some point in time the train is crossing afterwards",G(car_enters -> G(table_is_old -> F train_is_crossing)),G((car_enters & table_is_old) -> F train_is_crossing),False
5525,"at some point a bridge closes and, at some point in time both a sensor captures data and a sensor gathers information afterwards",G!bridge_closes | F(bridge_closes & F(sensor_captures_data & sensor_gathers_information)),F(bridge_closes) & F(sensor_captures_data & F(sensor_gathers_information)),False
5526,"whenever the house is built and the motorbike has stopped then absolutely never, either the brake is released or the engine starts",G((house_is_built & motorbike_has_stopped) -> G!(brake_is_released | engine_starts)),G((house_is_built & motorbike_has_stopped) -> G(!(brake_is_released | engine_starts))),True
5527,"finally, a sensor retrieves data or a bridge closes and, sooner or later the sensor gathers information afterwards",G!(bridge_closes | sensor_retrieves_data) | F((bridge_closes | sensor_retrieves_data) & F sensor_gathers_information),F((sensor_retrieves_data | bridge_closes) & F(sensor_gathers_information)),False
5528,Stay away from building 6 indefinitely,G!building_6,G(!building_6),True
5529,Eventually you should take a picture of arch 4 while never entering park 2,F(arch_4 & photo) & G!park_2,F(photo & arch_4) & G(!park_2),True
5530,Make sure you never retrieve cone_1 or cone_2,G!(p_cone_1 | p_cone_2),G(!(p_cone_1 | p_cone_2)),True
5531,Stay away from park 9 until you go to gate 7 and ensure you take a photograph,!park_9 U (gate_7 & photo),(!park_9) U (gate_7 & photo),True
5532,Either deliver the keyboard to the loading_dock or deliver the keyboard to the shelf happens infinitely often.,GF deliver_keyboard_loading_dock | GF deliver_keyboard_shelf,GF(deliver_keyboard_loading_dock | deliver_keyboard_shelf),True
5533,hold orange can infer that when possible have_possession_of apple,hold_orange -> F have_possession_of_apple,G(hold_orange -> F have_possession_of_apple),False
5534,"Either deliver the parking_meter to the shelf happens infinitely often, or pickup the baseball_glove happens in the next step.",GF deliver_parking_meter_shelf | X pickup_baseball_glove,GF(deliver_parking_meter_shelf) | X(pickup_baseball_glove),True
5535,"Ensure you visit table 8, collect brochure 2, and transport it to table 1",F(table_8 & F(p_brochure_2 & F(pd & table_1))),F(table_8 & F(p_brochure_2 & F(table_1))),False
5536,Keep returning to house_2 to collect trash_can_4,GF(house_2 & p_trash_can_4),GF(house_2 & p_trash_can_4),True
5537,"Whenever get_help holds, deliver_aid the safe_hostile holds exactly three steps later.",G(get_help -> XXX deliver_aid_safe_hostile),G(get_help -> X X X deliver_aid_safe_hostile),True
5538,it will happen that a semaphore is red or the car stops after the bar is up and a motorbike has started,G((bar_is_up & motorbike_has_started) -> F(car_stops | semaphore_is_red)),F(semaphore_is_red | ((bar_is_up & motorbike_has_started) -> X car_stops)),False
5539,if either the engine stops or a train is crossing then under no circumstances either the escalator moves or a table is old,G((engine_stops | train_is_crossing) -> G!(escalator_moves | table_is_old)),(engine_stops | train_is_crossing) -> G(!(escalator_moves | table_is_old)),False
5540,never let_go orange or move_towards trash can,move_towards_trash_can | G!let_go_orange,G(!(let_go_orange | move_towards_trash_can)),False
5541,"At every step, photo debris equals the value of avoid the probable_flood in the next step.",G(photo_debris <-> X avoid_probable_flood),G(photo_debris <-> X avoid_probable_flood),True
5542,at some time reach flag or never drop apple,F reach_flag | G!drop_apple,F reach_flag | G !drop_apple,True
5543,Remain in street_6 until you arrive at intersection_8,street_6 U intersection_8,(street_6 U intersection_8),True
5544,"first, it is going to happen that the train has arrived, and then, it will happen that the train derails and a manager handles requests",G!train_has_arrived | F(train_has_arrived & F(manager_handles_requests & train_derails)),F(train_has_arrived & F(train_derails & manager_handles_requests)),False
5545,"always when the car starts and the engine stops then finally, both the engine starts and a semaphore is broken",G((car_starts & engine_stops) -> F(engine_starts & semaphore_is_broken)),G((car_starts & engine_stops) -> F(engine_starts & semaphore_is_broken)),True
5546,Ensure you always stay in area_5,G area_5,G area_5,True
5547,"if whenever venture_to house , whenever venture_to house",1,G(venture_to_house -> G(venture_to_house)),False
5548,Stay away from room_4 until you reach building_4,!room_4 U building_4,(!room_4) U building_4,True
5549,whenever reach flag or never drop apple,F reach_flag | G!drop_apple,G(reach_flag | G(!drop_apple)),False
5550,"all the time either an elevator is open, the bar is down or a train has been launched",G(bar_is_down | elevator_is_open | train_has_been_launched),G(elevator_is_open | bar_is_down | train_has_been_launched),True
5551,at the blue_room through the room that is not yellow,F blue_room & G!yellow_room,blue_room & !yellow_room,False
5552,"first, finally, both a motorbike catches fire and the car enters, and then, finally, either a constructor creates instances or a table is old",G!(car_enters & motorbike_catches_fire) | F(car_enters & motorbike_catches_fire & F(constructor_creates_instances | table_is_old)),F((motorbike_catches_fire & car_enters) & F(constructor_creates_instances | table_is_old)),False
5553,take pear and hold apple,hold_apple & take_pear,take_pear & hold_apple,True
5554,Never going to parking lot 5 as you keep photographing car 9,G!parking_lot_5 & GF(car_9 & photo),G(!(parking_lot_5 & photo & car_9)),False
5555,whenever migrate_to tree or at some time have pear,F migrate_to_tree | F have_pear,G(migrate_to_tree | F have_pear),False
