Index,Requirement,Ground Truth,Response,Equivalent
8673,"If every photo the person on south_10th_avenue is eventually followed by change light_north red, then change light_north yellow must occur infinitely often.",G(photo_person_south_10th_avenue -> F change_light_north_red) -> GF change_light_north_yellow,G(F(photo_person_south_10th_avenue) -> F(change_light_north_red)) -> G F(change_light_north_yellow),True
8674,"Call for help should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),G(get_help | X(get_help | X(get_help))),False
8675,forever hold_on pear and approach trash can,approach_trash_can & G hold_on_pear,G(hold_on_pear & approach_trash_can),False
8676,"when at some time seize pear , whenever proceed_to tree",F seize_pear -> F proceed_to_tree,G(seize_pear -> G(proceed_to_tree)),False
8677,"at a certain moment a sensor gathers information and, at a certain moment the escalator is blocked and the sensor captures data afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(escalator_is_blocked & sensor_captures_data)),F(sensor_gathers_information & F(escalator_is_blocked & F(sensor_captures_data))),False
8678,"If every search the snowboard is eventually followed by search the skateboard, then search the spoon must occur infinitely often.",G(search_snowboard -> F search_skateboard) -> GF search_spoon,G(search_snowboard -> F search_skateboard) -> G F search_spoon,True
8679,"The robot must eventually, avoid searching the surfboard.",F!search_surfboard,F !search_surfboard,True
8680,at some time withhold apple until at any time withhold apple,F withhold_apple,F (withhold_apple U G withhold_apple),False
8681,"Photograph the motorcycle on north_5th_avenue and record the jaywalker on southwest_9th_avenue never coincide, yet one of them is always true.",G!(photo_motorcycle_north_5th_avenue & record_jaywalker_southwest_9th_avenue) & G(photo_motorcycle_north_5th_avenue | record_jaywalker_southwest_9th_avenue),G(!(photo_motorcycle_north_5th_avenue & record_jaywalker_southwest_9th_avenue) & (photo_motorcycle_north_5th_avenue | record_jaywalker_southwest_9th_avenue)),True
8682,Eventually pick up crate 4 and then go to park 1 and then put down and remain in park 1,F(p_crate_4 & F(park_1 & pd & G park_1)),F (p_crate_4 & X (park_1 & X (pd & G park_1))),False
8683,"Retrieve stack 4 from house 4, travel to street 2, and continuously remain there",F(house_4 & F(p_stack_4 & F(street_2 & G street_2))),p_stack_4 & G(house_4) & F(street_2 & G(street_2)),False
8684,never drop apple or when possible present_at flag,G!drop_apple | F present_at_flag,G(!drop_apple | F present_at_flag),False
8685,forever touch flag and at any time go_to trash receptacle,G touch_flag & F go_to_trash_receptacle,G touch_flag & G F go_to_trash_receptacle,False
8686,"first, finally, the train has arrived, and then, at some point the constructor creates instances and the motorbike has stopped",G!train_has_arrived | F(train_has_arrived & F(constructor_creates_instances & motorbike_has_stopped)),G(train_has_arrived & F(constructor_creates_instances & motorbike_has_stopped)),False
8687,Ensure you stay away from street_5 until you get to store_1 to deliver package_4,(!street_5 U store_1) & F(p_package_4 & store_1),G (!street_5 U (store_1 & p_package_4)),False
8688,You must eventually avoid the probable_gas_leak or photo unstable_beam.,F(avoid_probable_gas_leak | photo_unstable_beam),F (avoid_probable_gas_leak | !photo_unstable_beam),False
8689,"If deliver_aid the injured_hostile holds, then in the next step get_help persists until returning home holds, or else get_help holds forever.",deliver_aid_injured_hostile -> X((get_help U go_home) | G get_help),deliver_aid_injured_hostile -> (X (get_help U go_home) | G get_help),False
8690,"after both a house collapses and the semaphore is red, it will not happen that both the bar is down and the train has been launched",G((house_collapses & semaphore_is_red) -> G!(bar_is_down & train_has_been_launched)),G (house_collapses & semaphore_is_red) -> G !(bar_is_down & train_has_been_launched),False
8691,only go through rooms that are not blue to get to the yellow_room,F yellow_room & G!blue_room,G (blue_room -> !F yellow_room) & G (yellow_room -> !F blue_room) & G (F yellow_room -> G (!blue_room U yellow_room)),False
8692,Ensure you keep going to street_5 at regular intervals,GF street_5,G F street_5,True
8693,do not let_go pear or do not let_go pear,!let_go_pear,!let_go_pear | !let_go_pear,True
8694,"if when possible get_close flag , travel_to tree",F get_close_flag -> travel_to_tree,F get_close_flag -> F travel_to_tree,False
8695,it is always true that the bar is up and the sensor captures data,G(bar_is_up & sensor_captures_data),G(bar_is_up & sensor_captures_data),True
8696,repeatedly go_to waste basket or whenever capture pear,GF go_to_waste_basket | F capture_pear,G F go_to_waste_basket | G (capture_pear -> X go_to_waste_basket),False
8697,move_to trashcan or keep apple,keep_apple | move_to_trashcan,move_to_trashcan | keep_apple,True
8698,in any case the escalator is blocked or the semaphore is red,G(escalator_is_blocked | semaphore_is_red),G (escalator_is_blocked | semaphore_is_red),True
8699,"at a certain moment both the train has arrived and the brake is pressed and, at a certain moment a train has arrived afterwards",G!(brake_is_pressed & train_has_arrived) | F(brake_is_pressed & train_has_arrived & F train_has_arrived),F (brake_is_pressed & train_has_arrived & F train_has_arrived),False
8700,"when at some time proceed_to flag , whenever go home",F proceed_to_flag -> F go_home,G(proceed_to_flag -> G(go_home)),False
8701,hold apple or approach tree,approach_tree | hold_apple,hold_apple | approach_tree,True
8702,Go to pickup luggage_2 and place it in room_402,F(p_luggage_2 & F(pd & room_402)),F (p_luggage_2 & room_402),False
8703,"Eventually at building_3 and remain there permanently, but avoid entering building_3 until you have first reached garage_3",FG building_3 & (!building_3 U garage_3),F (building_3 & G building_3) & (!building_3 U garage_3),True
8704,forever hold_on pear and approach trash can,approach_trash_can & G hold_on_pear,G(hold_on_pear & approach_trash_can),False
8705,at the green_room,F green_room,green_room,False
8706,"after either the motorbike is driven or the escalator speeds up, it should not happen that the engine stops or the train is crossing",G((escalator_speeds_up | motorbike_is_driven) -> G!(engine_stops | train_is_crossing)),G ( (motorbike_is_driven | escalator_speeds_up) -> G !(engine_stops | train_is_crossing) ),True
8707,"Whenever get_help holds, photo safe_person holds as well.",G(get_help -> photo_safe_person),G(get_help -> photo_safe_person),True
8708,Capture an image of building 2.,F(building_2 & photo),F (photo & building_2),True
8709,Pick up letter_3 from post_office_1 and deliver it to house_2,F(post_office_1 & F(p_letter_3 & F(house_2 & pd))),F (p_letter_3 & post_office_1) & F (p_letter_3 & house_2),False
8710,"Avoid visiting landmark 5 until you reach park 5, and eventually take a photo of landmark 5",(!landmark_5 U park_5) & F(landmark_5 & photo),G(!landmark_5 U park_5) & F(photo),False
8711,"If every go_home is eventually followed by photoing debris, then photo injured_rescuer must occur infinitely often.",G(go_home -> F photo_debris) -> GF photo_injured_rescuer,G(go_home -> F photo_debris) -> G F photo_injured_rescuer,True
8712,Both get_help and photo the motorcycle on south_9th_avenue hold at every step.,G(get_help & photo_motorcycle_south_9th_avenue),G(get_help & photo_motorcycle_south_9th_avenue),True
8713,"always, the engine starts and a house is built after either a semaphore is green or the bar is up",G((bar_is_up | semaphore_is_green) -> G(engine_starts & house_is_built)),G ( (semaphore_is_green | bar_is_up) -> F (engine_starts & house_is_built) ),False
8714,every time a train has been launched and a semaphore is green then it never happens that a semaphore is green or the bar is up,G((semaphore_is_green & train_has_been_launched) -> G!(bar_is_up | semaphore_is_green)),G(train_has_been_launched & semaphore_is_green -> G!(semaphore_is_green | bar_is_up)),True
8715,whenever reach tree until at some time pick_up peach,F reach_tree U F pick_up_peach,G(reach_tree -> (reach_tree U pick_up_peach)),False
8716,Do not enter garage_1 until you photo of landmark_5,!garage_1 U (landmark_5 & photo),G (!garage_1 U (photo & landmark_5)),False
8717,pass through either the blue or red_room to reach the yellow_room,F((blue_room | red_room) & F yellow_room),G (yellow_room -> F (blue_room | red_room)),False
8718,Retrieve bottle 3 from bedroom 2 and place it in kitchen 4,F(bedroom_2 & F(p_bottle_3 & F(kitchen_4 & pd))),F (pd & bedroom_2 & p_bottle_3 & X (pd & kitchen_4 & p_bottle_3)),False
8719,"first, eventually, either a sensor retrieves data or a table is brown, and then, eventually, either a semaphore is green or the bar is up",G!(sensor_retrieves_data | table_is_brown) | F((sensor_retrieves_data | table_is_brown) & F(bar_is_up | semaphore_is_green)),F (sensor_retrieves_data | table_is_brown) & F (semaphore_is_green | bar_is_up),False
8720,"Whenever photo the person on south_7th_avenue holds, from the next step onwards record the cyclist on southwest_5th_avenue will eventually hold.",G(photo_person_south_7th_avenue -> XF record_cyclist_southwest_5th_avenue),G(photo_person_south_7th_avenue -> X G(record_cyclist_southwest_5th_avenue -> F record_cyclist_southwest_5th_avenue)),False
8721,move to the yellow_room,F yellow_room,F yellow_room,True
8722,at some time approach house or never drop orange,F approach_house | G!drop_orange,F approach_house | G ! drop_orange,True
8723,forever have apple and whenever go_to tree,G have_apple & F go_to_tree,G(have_apple & (go_to_tree -> X have_apple)),False
8724,"Whenever photo fire_source holds, record injured_rescuer holds as well.",G(photo_fire_source -> record_injured_rescuer),G(photo_fire_source -> record_injured_rescuer),True
8725,"Whenever photo gas_leak holds, from the next step onwards record fire_source will eventually hold.",G(photo_gas_leak -> XF record_fire_source),G(photo_gas_leak -> X F record_fire_source),True
8726,Put down what you have and at park_4 and stay there,F(pd & F(park_4 & G park_4)),pd & F (park_4 & G park_4),False
8727,never let_go apple or going_to tree,going_to_tree | G!let_go_apple,G!((let_go_apple) | (going_to_tree)),False
8728,Repeatedly photograph locality 7 while staying away from park 3 entirely,GF(locality_7 & photo) & G!park_3,G(locality_7 & photo & !park_3),False
8729,Reach parking lot 5 and ensure you do not leave it.,FG parking_lot_5,F parking_lot_5 & G (parking_lot_5 -> X parking_lot_5),False
8730,Ensure you repeatedly pick up trash can 4 from house 2,GF(house_2 & p_trash_can_4),G F (house_2 & p_trash_can_4),True
8731,at some time go_by house and always have apple,F go_by_house & G have_apple,F (go_by_house & G have_apple),False
8732,"sooner or later the house is open and the elevator rises and, eventually, the bar is closing and an elevator is blocked afterwards",G!(elevator_rises & house_is_open) | F(elevator_rises & house_is_open & F(bar_is_closing & elevator_is_blocked)),F (house_is_open & elevator_rises & F (bar_is_closing & X elevator_is_blocked)),False
8733,at the red_room get the chair and take it to the blue_room,F(red_room & F blue_room),G(red_room -> F(blue_room)),False
8734,Always eventually return to charging_station_9 while regularly taking crate_4 from warehouse_5 to mall_4,GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G F charging_station_9 & G F (warehouse_5 & X p_crate_4 & X mall_4),False
