Index,Requirement,Ground Truth,Response,Equivalent
7598,"Whenever neither get_help nor record the person on east_1st_street holds, record the pedestrian on northwest_6th_street eventually holds.",G(!(get_help & record_person_east_1st_street) -> F record_pedestrian_northwest_6th_street),G(!(get_help | record_person_east_1st_street) -> F(record_pedestrian_northwest_6th_street)),False
7599,hold apple or don't pick_up anything,hold_apple | !F pick_up_anything,G(hold_apple | !pick_up_anything),False
7600,get_hold_of pear until at any time seize pear,get_hold_of_pear U F seize_pear,get_hold_of_pear U seize_pear,False
7601,Get letter 3 from post office 1 and deliver it to house 2,F(post_office_1 & F(p_letter_3 & F(house_2 & pd))),G((post_office_1 & p_letter_3) -> F(pd & house_2)),False
7602,never drop apple or secure apple,secure_apple | G!drop_apple,G(!(drop_apple | secure_apple)),False
7603,"a train stops and, as a consequence, as an elevator falls, it will happen that the train is crossing",G(train_stops -> G(elevator_falls -> F train_is_crossing)),G((train_stops & elevator_falls) -> F(train_is_crossing)),False
7604,"first, at some point in time the train has arrived, and then, eventually, both the engine stops and the sensor gathers information",G!train_has_arrived | F(train_has_arrived & F(engine_stops & sensor_gathers_information)),F(train_has_arrived & F(engine_stops & sensor_gathers_information)),False
7605,Stay in park_8 until you photo of monument_2 and then at bench_5 and stay there,park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),(park_8 U (photo & monument_2)) & (X (bench_5 U !bench_5)),False
7606,Ensure you repeatedly capture photos of street_3,GF(photo & street_3),G(photo & street_3),False
7607,"eventually, either a table is old or the bar has to be repaired and, at some point in time the sensor gathers information afterwards",G!(bar_has_to_be_repaired | table_is_old) | F((bar_has_to_be_repaired | table_is_old) & F sensor_gathers_information),F((table_is_old | bar_has_to_be_repaired) & F(sensor_gathers_information)),False
7608,Do not go to street 3 under any circumstances,G!street_3,G! street_3,True
7609,The system must eventually record the jaywalker on northwest_6th_street or get_help.,F(get_help | record_jaywalker_northwest_6th_street),F(record_jaywalker_northwest_6th_street | get_help),True
7610,Avoid entering park 3 as you pick up cone 2 from police station 1 and deliver it to intersection 2.,G!park_3 & F(p_cone_2 & police_station_1 & F(intersection_2 & pd)),G((p_cone_2 & police_station_1) -> G(!park_3 U (p_cone_2 & intersection_2))),False
7611,Avoid entering park 9 until you visit gate 7 and take a picture,!park_9 U (gate_7 & photo),(!park_9) U (gate_7 & photo),True
7612,Go to store 5 to collect box 8 and take it to house 1,F(store_5 & F(p_box_8 & F(house_1 & pd))),G(!store_5 | F(store_5 & F(p_box_8 & F(house_1)))),False
7613,"Whenever change light_south yellow holds, get_help holds exactly three steps later.",G(change_light_south_yellow -> XXX get_help),G(change_light_south_yellow -> X(X(X(get_help)))),True
7614,if the sensor captures data or the escalator moves then it never happens that either the engine starts or a motorbike catches fire,G((escalator_moves | sensor_captures_data) -> G!(engine_starts | motorbike_catches_fire)),G((sensor_captures_data | escalator_moves) -> G(!(engine_starts | motorbike_catches_fire))),True
7615,procure apple or never let_go apple,procure_apple | G!let_go_apple,G(procure_apple | G(!let_go_apple)),False
7616,Do not enter parking lot 4 until you reach street 5 as you enter and stay in parking lot 4,(!parking_lot_4 U street_5) & F(parking_lot_4 & G parking_lot_4),(!parking_lot_4) U (street_5 & parking_lot_4),False
7617,collect pear until go_to bucket,collect_pear U go_to_bucket,collect_pear U go_to_bucket,True
7618,Drop whatever you are holding and at park_4 to remain there permanently,F(pd & F(park_4 & G park_4)),G(!pd & park_4),False
7619,"at some point the sensor gathers information and, it will happen that both the table has been moved and a motorbike is driven afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(motorbike_is_driven & table_has_been_moved)),F(sensor_gathers_information & F(table_has_been_moved & F(motorbike_is_driven))),False
7620,every time the escalator is blocked and a semaphore is red then sooner or later the elevator is blocked and the bar is closing,G((escalator_is_blocked & semaphore_is_red) -> F(bar_is_closing & elevator_is_blocked)),G((escalator_is_blocked & semaphore_is_red) -> F(elevator_is_blocked & bar_is_closing)),True
7621,put_in bin and hold_on_to pear,hold_on_to_pear & put_in_bin,G(put_in_bin & hold_on_to_pear),False
7623,Avoid parking_lot_4 until building_8 is reached,!parking_lot_4 U building_8,!parking_lot_4 U building_8,True
7624,"it is always the case that either a manager collect claims, the house is built or the motorbike catches fire",G(house_is_built | manager_collect_claims | motorbike_catches_fire),G(manager_collect_claims | house_is_built | motorbike_catches_fire),True
7625,atwards the red_room while avoiding the blue_room,F red_room & G!blue_room,G(!blue_room) & F(red_room),True
7626,Either change light_north yellow or record the pedestrian on northeast_4th_street happens infinitely often.,GF change_light_north_yellow | GF record_pedestrian_northeast_4th_street,G F (change_light_north_yellow | record_pedestrian_northeast_4th_street),True
7627,go_visit flag and move_towards trash can,go_visit_flag & move_towards_trash_can,G(go_visit_flag & move_towards_trash_can),False
7628,"If search the book holds and search the kite holds next, then get_help holds in the step after that.",G((search_book & X search_kite) -> XX get_help),G((search_book & X search_kite) -> XX get_help),True
7629,"first, in the future both the engine stops and the brake is pressed, and then, in the future the elevator is open and a train has arrived",G!(brake_is_pressed & engine_stops) | F(brake_is_pressed & engine_stops & F(elevator_is_open & train_has_arrived)),F(engine_stops & brake_is_pressed & F(elevator_is_open & train_has_arrived)),False
7630,"Remain within park 5 until you capture a photo of monument 2, then proceed to intersection 5 and stay there continuously",park_5 U (monument_2 & photo & F(intersection_5 & G intersection_5)),(park_5 U (photo & monument_2)) & F((photo & monument_2) & G(intersection_5)),False
7631,always when the train derails and a constructor instantiate objects then at some point the bar is down and the brake is released,G((constructor_instantiate_objects & train_derails) -> F(bar_is_down & brake_is_released)),G((train_derails & constructor_instantiate_objects) -> F(bar_is_down & brake_is_released)),True
7632,it is going to happen that a constructor creates instances and the brake is released,F(brake_is_released & constructor_creates_instances),F (constructor_creates_instances & brake_is_released),True
7633,never drop orange or reach house,reach_house | G!drop_orange,G(!drop_orange & !reach_house),False
7634,"When change light_west yellow happens, get_help must hold now or in the next step.",G(change_light_west_yellow -> (get_help | X get_help)),G(change_light_west_yellow -> (get_help | X get_help)),True
7635,"You must eventually, avoid pickuping the handbag.",F!pickup_handbag,G(!pickup_handbag),False
7636,"it is going to happen that a sensor gathers information and, sooner or later the escalator moves and the train stops afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(escalator_moves & train_stops)),F(sensor_gathers_information & F(escalator_moves & F(train_stops))),False
7637,Either go_home or photo safe_victim happens infinitely often.,GF go_home | GF photo_safe_victim,G F (go_home | photo_safe_victim),True
7638,"Keep capturing images of locality 7, and avoid going to park 3 at all times",GF(locality_7 & photo) & G!park_3,G(photo & locality_7) & G(!park_3),False
7639,forever have_in orange or grip apple,grip_apple | G have_in_orange,G(have_in_orange | grip_apple),False
7640,"At every step, get_help equals the value of record the pedestrian on northeast_3rd_avenue in the next step.",G(get_help <-> X record_pedestrian_northeast_3rd_avenue),G(get_help <-> X record_pedestrian_northeast_3rd_avenue),True
7641,at any time grasp apple can infer that at any time approach house,F grasp_apple -> F approach_house,G(grasp_apple -> G(approach_house)),False
7642,"finally, a sensor retrieves data",F sensor_retrieves_data,F sensor_retrieves_data,True
7643,"when never drop orange , when possible venture_to waste basket",G!drop_orange -> F venture_to_waste_basket,G(!drop_orange) & G(venture_to_waste_basket -> F(venture_to_waste_basket)),False
7644,"If deliver the carrot to the shelf ever holds, deliver the dining_table to the loading_dock must have held beforehand.",F deliver_carrot_shelf -> (!deliver_carrot_shelf U (!deliver_carrot_shelf & deliver_dining_table_loading_dock)),G(deliver_carrot_shelf -> !deliver_carrot_shelf R deliver_dining_table_loading_dock),False
7645,"At every step, record the motorcycle on northeast_7th_avenue equals the value of get_help in the next step.",G(record_motorcycle_northeast_7th_avenue <-> X get_help),G(record_motorcycle_northeast_7th_avenue <-> X get_help),True
7646,at any time shift_to flag until pick_up orange,F shift_to_flag U pick_up_orange,G(shift_to_flag U pick_up_orange),False
7647,it is going to happen that the semaphore is red or the motorbike has stopped,F(motorbike_has_stopped | semaphore_is_red),F (semaphore_is_red | motorbike_has_stopped),True
7648,every time either the sensor captures data or a house is open then at some point in time the semaphore is yellow,G((house_is_open | sensor_captures_data) -> F semaphore_is_yellow),G((house_is_open | sensor_captures_data) -> F semaphore_is_yellow),True
7649,Retrieve cone_5 from parking_lot_2 and place it in street_1,F(parking_lot_2 & F(p_cone_5 & F(pd & street_1))),G(parking_lot_2 & p_cone_5 -> F(street_1 & p_cone_5)),False
7650,always when the semaphore is yellow then at a certain moment either the bar is closing or a bridge closes,G(semaphore_is_yellow -> F(bar_is_closing | bridge_closes)),G(semaphore_is_yellow -> F(bar_is_closing | bridge_closes)),True
7651,every time either a bridge closes or the escalator moves then at a certain moment a train derails,G((bridge_closes | escalator_moves) -> F train_derails),G((bridge_closes | escalator_moves) -> F(train_derails)),True
7652,"Retrieve package_2 from store_3, deliver it to house_2, and never go into mall_1",F(store_3 & F(p_package_2 & F(house_2 & pd))) & G!mall_1,G((store_3 & p_package_2) -> F(pd & F(house_2))) & G(!mall_1),False
7653,This controller must always maintain both record the jaywalker on south_2nd_avenue and get_help.,G(get_help & record_jaywalker_south_2nd_avenue),G(get_help & record_jaywalker_south_2nd_avenue),True
7654,"If every pickup the bowl is eventually followed by remaining still, then deliver the keyboard to the loading_dock must occur infinitely often.",G(pickup_bowl -> F idle) -> GF deliver_keyboard_loading_dock,G(G(pickup_bowl -> F(idle))) -> G F(deliver_keyboard_loading_dock),True
7655,grasp orange and always have apple,grasp_orange & G have_apple,G(grasp_orange & G(have_apple)),False
7656,"when when possible going_to house , when possible grab orange",F going_to_house -> F grab_orange,G(going_to_house -> F(grab_orange)),False
