Index,Requirement,Ground Truth,Response,Equivalent
4474,"Begin recording debris must hold until going back to base does, or else record debris holds forever.",(record_debris U go_home) | G record_debris,(record_debris U go_home) | G record_debris,True
4475,repeatedly make_way_to house and at some time go_near pear,GF make_way_to_house & F go_near_pear,GF(make_way_to_house ) & F(go_near_pear ),True
4476,"Either deliver the traffic_light to the shelf happens infinitely often, or deliver the snowboard to the shelf happens in the next step.",GF deliver_traffic_light_shelf | X deliver_snowboard_shelf,GF(deliver_traffic_light_shelf ) | X(deliver_snowboard_shelf ),True
4477,"Whenever photo injured_rescuer holds, photo unstable_beam holds exactly three steps later.",G(photo_injured_rescuer -> XXX photo_unstable_beam),G(photo_injured_rescuer -> X(X(X(photo_unstable_beam)))),True
4478,Ensure you stay in locality 2 while transferring document 5 from office 4 to office 9,G locality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd))),G(p_document_5 & office_4 U (p_document_5 & office_9)) & G(locality_2 ),False
4479,Visit statue_7 and capture an image,F(photo & statue_7),F(statue_7 & F photo),False
4480,all the time a bridge opens and together the brake is released and the motorbike has started,G(brake_is_released & bridge_opens & motorbike_has_started),G(bridge_opens & brake_is_released & motorbike_has_started),True
4481,"Refrain from entering landmark 5 until you reach park 5, and then ensure you take a picture of landmark 5 at some point",(!landmark_5 U park_5) & F(landmark_5 & photo),(!landmark_5 U park_5) & G(park_5 -> F(photo)),False
4482,at any time a semaphore is red or an elevator rises or the semaphore is broken,G(elevator_rises | semaphore_is_broken | semaphore_is_red),G(semaphore_is_red | elevator_rises | semaphore_is_broken),True
4483,Always eventually return to charging station 9 while regularly taking crate 4 from warehouse 5 to mall 4,GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G(F charging_station_9) & G(F(p_crate_4 & warehouse_5 & F(p_crate_4 & mall_4))),False
4484,Our agent must always have either photo the cyclist on north_7th_avenue or photo the pedestrian on south_4th_avenue.,G(photo_cyclist_north_7th_avenue | photo_pedestrian_south_4th_avenue),G(photo_cyclist_north_7th_avenue | photo_pedestrian_south_4th_avenue),True
4485,"If every get_help is eventually followed by change light_west green, then change light_east green must occur infinitely often.",G(get_help -> F change_light_west_green) -> GF change_light_east_green,(G(get_help -> F change_light_west_green)) -> GF change_light_east_green,True
4486,if a train derails then in the future a sensor captures data and a motorbike has started,G(train_derails -> F(motorbike_has_started & sensor_captures_data)),G(train_derails -> F(sensor_captures_data & motorbike_has_started)),True
4487,if the engine breaks and the car starts then in the future the manager handles requests and the semaphore is broken,G((car_starts & engine_breaks) -> F(manager_handles_requests & semaphore_is_broken)),G((engine_breaks & car_starts) -> F(manager_handles_requests & semaphore_is_broken)),True
4488,it will happen that either a train stops or the bar has to be repaired,F(bar_has_to_be_repaired | train_stops),F(train_stops | bar_has_to_be_repaired),True
4489,reach trash can can infer that whenever go_visit house,reach_trash_can -> F go_visit_house,G(reach_trash_can -> G(go_visit_house)),False
4490,"whenever both a semaphore is broken and the house is built then eternally, both the semaphore is red and the brake is released",G((house_is_built & semaphore_is_broken) -> G(brake_is_released & semaphore_is_red)),G((semaphore_is_broken & house_is_built) -> G(semaphore_is_red & brake_is_released)),True
4491,"first, it will happen that a train has arrived, and then, in the future the train has arrived and an elevator falls",G!train_has_arrived | F(train_has_arrived & F(elevator_falls & train_has_arrived)),!train_has_arrived | F(train_has_arrived & F(train_has_arrived & elevator_falls)),False
4492,"Whenever go_home holds, deliver_aid the safe_rescuer holds exactly three steps later.",G(go_home -> XXX deliver_aid_safe_rescuer),G(go_home -> X(X(X deliver_aid_safe_rescuer))),True
4493,"first, in the future either the elevator is blocked or a house is open, and then, in the future a table is brown or a motorbike has started",G!(elevator_is_blocked | house_is_open) | F((elevator_is_blocked | house_is_open) & F(motorbike_has_started | table_is_brown)),!((elevator_is_blocked | house_is_open)) | F((elevator_is_blocked | house_is_open) & F(table_is_brown | motorbike_has_started)),False
4494,"after both a semaphore is broken and the house is built, forever, the bar has to be repaired and the bar is down",G((house_is_built & semaphore_is_broken) -> G(bar_has_to_be_repaired & bar_is_down)),G((semaphore_is_broken & house_is_built) -> G(bar_has_to_be_repaired & bar_is_down)),True
4495,"if at any time venture flag , whenever visit trash bin",F venture_flag -> F visit_trash_bin,G(venture_flag -> G(visit_trash_bin)),False
4496,Stand by can only happen after geting help.,!idle U get_help,G(!idle U get_help),False
4497,if the bar has to be repaired and the engine stops then it should not happen that either the train derails or a motorbike falls down,G((bar_has_to_be_repaired & engine_stops) -> G!(motorbike_falls_down | train_derails)),G((bar_has_to_be_repaired & engine_stops) -> ! (train_derails | motorbike_falls_down)),False
4498,at a certain moment the bar is up or a train has been launched or a car enters,F(bar_is_up | car_enters | train_has_been_launched),F(bar_is_up | train_has_been_launched | car_enters),True
4499,pick_up fruit until whenever pass_by trash bin,pick_up_fruit U F pass_by_trash_bin,pick_up_fruit U pass_by_trash_bin,False
4500,keep apple until drop pear,keep_apple U drop_pear,keep_apple U drop_pear,True
4501,never drop apple and at any time reach flag,G!drop_apple & F reach_flag,G(!drop_apple ) & F(reach_flag ),True
4502,"Either get_help happens infinitely often, or record the person on south_1st_street happens in the next step.",GF get_help | X record_person_south_1st_street,GF get_help | X record_person_south_1st_street,True
4503,"If record the motorcycle on southeast_2nd_avenue holds, then in the next step photo the jaywalker on southeast_10th_avenue persists until change light_east red holds, or else photo the jaywalker on southeast_10th_avenue holds forever.",record_motorcycle_southeast_2nd_avenue -> X((photo_jaywalker_southeast_10th_avenue U change_light_east_red) | G photo_jaywalker_southeast_10th_avenue),G(record_motorcycle_southeast_2nd_avenue -> X(photo_jaywalker_southeast_10th_avenue U (change_light_east_red | G photo_jaywalker_southeast_10th_avenue))),False
4504,"Whenever neither record unsafe_civilian nor avoid the nearest_fire_source holds, go_home eventually holds.",G(!(avoid_nearest_fire_source & record_unsafe_civilian) -> F go_home),G((!record_unsafe_civilian & !avoid_nearest_fire_source) -> F go_home),False
4505,acquire orange until whenever proceed_to tree,acquire_orange U F proceed_to_tree,acquire_orange U proceed_to_tree,False
4506,"Go to mall 5, collect box 4, and subsequently take it to house 1",F(mall_5 & F(p_box_4 & F(house_1 & pd))),F(mall_5 & F(p_box_4 & F(house_1))),False
4507,stop_by flag or never drop orange,stop_by_flag | G!drop_orange,stop_by_flag | G(!drop_orange),True
4508,the motorbike has stopped implies that whenever the engine starts then it is going to happen that a semaphore is green,G(motorbike_has_stopped -> G(engine_starts -> F semaphore_is_green)),G(motorbike_has_stopped -> G(engine_starts -> F(semaphore_is_green))),True
4509,"eventually, the bridge closes and, sooner or later both the house collapses and the house is open afterwards",G!bridge_closes | F(bridge_closes & F(house_collapses & house_is_open)),F(bridge_closes & F(house_collapses & F(house_is_open))),False
4510,Continuously at house_2 and pickup trash_can_4,GF(house_2 & p_trash_can_4),G(house_2 & p_trash_can_4),False
4511,"first, it is going to happen that the bar has to be repaired or the table is old, and then, it is going to happen that a sensor gathers information",G!(bar_has_to_be_repaired | table_is_old) | F((bar_has_to_be_repaired | table_is_old) & F sensor_gathers_information),!((bar_has_to_be_repaired | table_is_old)) | F((bar_has_to_be_repaired | table_is_old) & F(sensor_gathers_information)),False
4512,Ensure you never go into house 1,G!house_1,G(!house_1 ),True
4513,The system must eventually communicate the safe_victim or go_home.,F(communicate_safe_victim | go_home),F(communicate_safe_victim | go_home),True
4514,"While never entering park 3, Pick up cone 2 from police station 1 and place it in intersection 2.",G!park_3 & F(p_cone_2 & police_station_1 & F(intersection_2 & pd)),G(!park_3 ) & F(p_cone_2 & police_station_1 & F(pd & intersection_2 )),True
4515,Do not enter park 9 until you go to gate 7 and take a picture,!park_9 U (gate_7 & photo),!park_9 U (gate_7 & photo),True
4516,"first, sooner or later the sensor gathers information, and then, finally, both a house collapses and a house is open",G!sensor_gathers_information | F(sensor_gathers_information & F(house_collapses & house_is_open)),!sensor_gathers_information | F(sensor_gathers_information & F(house_collapses & house_is_open)),False
4517,Pick up cone 5 from parking lot 2 and deliver it to street 1,F(parking_lot_2 & F(p_cone_5 & F(pd & street_1))),F(p_cone_5 & parking_lot_2 & F(pd & street_1)),False
4518,"Whenever deliver the toilet to the loading_dock holds, search the dining_table holds exactly three steps later.",G(deliver_toilet_loading_dock -> XXX search_dining_table),G(deliver_toilet_loading_dock -> X(X(X search_dining_table))),True
4519,put_in bin or never drop apple,put_in_bin | G!drop_apple,put_in_bin | G(!drop_apple ),True
4520,"Stay away from parking lot 4 until you reach street 5, after which you must enter and stay in parking lot 4 continuously",(!parking_lot_4 U street_5) & F(parking_lot_4 & G parking_lot_4),(!parking_lot_4 U street_5) & G(street_5 -> F(G parking_lot_4)),True
4521,snatch_up pear until get_to tree,snatch_up_pear U get_to_tree,snatch_up_pear U get_to_tree,True
4522,"Put down your current item and proceed to park_4, stay there indefinitely",F(pd & F(park_4 & G park_4)),F(pd & F(G park_4)),True
4523,"at some point the train has arrived and, finally, a table has been moved and the train derails afterwards",G!train_has_arrived | F(train_has_arrived & F(table_has_been_moved & train_derails)),F(train_has_arrived & F(table_has_been_moved & F(train_derails))),False
4524,if both a sensor captures data and a car stops then at some point in time the brake is pressed and the house is built,G((car_stops & sensor_captures_data) -> F(brake_is_pressed & house_is_built)),G((sensor_captures_data & car_stops) -> F(brake_is_pressed & house_is_built)),True
4525,secure apple and venture_towards house,secure_apple & venture_towards_house,G(secure_apple & venture_towards_house),False
4527,Refrain from entering building_8 unless you have already reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
